order_id,quantity,unit_price,total_price,pizza_id
1930,1,16.5,16.5,14
1931,1,12.5,12.5,18
1932,1,16.5,16.5,21
1933,1,12.0,12.0,20
1933,1,12.0,12.0,15
1934,1,12.5,12.5,7
1934,1,20.75,20.75,14
1935,1,16.25,16.25,24
1935,1,16.75,16.75,30
1935,1,12.0,12.0,15
1936,1,12.75,12.75,17
1936,1,12.75,12.75,19
1936,1,20.75,20.75,27
1937,1,16.75,16.75,8
1937,1,12.0,12.0,15
1937,1,20.75,20.75,19
1937,1,15.25,15.25,18
1937,1,12.5,12.5,14
1937,1,35.95,35.95,9
1938,1,16.25,16.25,24
1938,1,16.5,16.5,1
1938,1,20.75,20.75,13
1939,1,12.5,12.5,10
1940,1,16.75,16.75,30
1941,1,20.25,20.25,15
1942,1,12.75,12.75,17
1942,1,10.5,10.5,1
1942,1,16.5,16.5,27
1942,1,12.5,12.5,10
1943,1,20.75,20.75,8
1943,1,16.25,16.25,24
1943,1,18.5,18.5,3
1943,1,16.5,16.5,10
1944,1,12.0,12.0,11
1945,1,12.0,12.0,28
1946,1,12.0,12.0,20
1946,1,20.25,20.25,24
1946,1,16.25,16.25,24
1946,1,20.5,20.5,12
1946,1,16.5,16.5,5
1946,1,16.75,16.75,25
1946,1,20.5,20.5,23
1946,1,11.0,11.0,31
1946,1,16.5,16.5,13
1946,1,20.75,20.75,6
1947,1,16.75,16.75,8
1947,2,12.0,24.0,20
1947,1,16.25,16.25,24
1947,1,17.95,17.95,22
1947,1,14.5,14.5,31
1947,2,9.75,19.5,18
1947,1,20.75,20.75,21
1947,1,20.75,20.75,14
1947,1,20.75,20.75,6
1947,2,20.25,40.5,15
1947,1,12.0,12.0,15
1948,1,16.25,16.25,24
1948,1,12.25,12.25,24
1948,1,17.95,17.95,22
1948,1,20.5,20.5,12
1949,1,12.0,12.0,20
1949,1,20.75,20.75,5
1949,1,20.25,20.25,28
1950,1,16.0,16.0,11
1950,1,12.0,12.0,20
1950,1,20.75,20.75,5
1950,1,20.75,20.75,13
1951,1,20.5,20.5,12
1951,1,12.5,12.5,27
1951,1,20.75,20.75,7
1952,1,16.75,16.75,17
1952,1,16.75,16.75,30
1952,1,12.5,12.5,27
1952,1,20.75,20.75,10
1953,1,20.75,20.75,30
1953,1,12.0,12.0,11
1953,1,13.25,13.25,1
1953,1,12.75,12.75,6
1954,1,12.75,12.75,8
1954,1,20.25,20.25,28
1955,1,20.5,20.5,23
1955,1,16.0,16.0,9
1956,1,12.0,12.0,9
1957,1,12.0,12.0,20
1957,1,9.75,9.75,18
1957,1,16.25,16.25,29
1957,1,12.0,12.0,28
1958,1,16.75,16.75,30
1958,1,20.75,20.75,27
1958,1,16.5,16.5,13
1958,1,20.25,20.25,15
1959,1,12.5,12.5,13
1959,1,25.5,25.5,9
1960,2,12.0,24.0,20
1960,1,23.65,23.65,32
1960,1,12.0,12.0,2
1960,1,12.75,12.75,16
1961,1,20.75,20.75,13
1962,1,13.25,13.25,1
1962,1,20.75,20.75,17
1962,1,18.5,18.5,3
1963,1,16.75,16.75,8
1963,1,16.0,16.0,11
1963,1,12.75,12.75,25
1964,1,12.75,12.75,8
1964,1,20.5,20.5,12
1965,1,9.75,9.75,18
1965,1,20.75,20.75,27
1965,1,20.25,20.25,29
1965,1,25.5,25.5,9
1966,1,20.75,20.75,16
1967,1,12.0,12.0,20
1968,1,20.75,20.75,17
1968,1,16.0,16.0,12
1968,1,15.25,15.25,18
1968,1,16.5,16.5,27
1969,1,20.75,20.75,19
1969,1,12.0,12.0,9
1970,1,17.95,17.95,22
1971,1,12.5,12.5,21
1971,1,16.75,16.75,16
1971,1,20.25,20.25,28
1972,1,12.75,12.75,17
1972,1,20.25,20.25,15
1973,1,20.25,20.25,4
1974,1,12.75,12.75,16
1974,1,16.0,16.0,28
1975,1,17.95,17.95,22
1976,1,12.5,12.5,10
1976,1,20.75,20.75,6
1977,1,18.5,18.5,3
1977,1,12.75,12.75,16
1978,1,16.75,16.75,17
1978,1,12.5,12.5,18
1978,1,12.75,12.75,16
1979,1,16.0,16.0,9
1980,1,12.75,12.75,8
1980,1,20.75,20.75,13
1980,1,12.5,12.5,14
1980,1,16.0,16.0,15
1981,1,12.0,12.0,20
1981,1,12.5,12.5,18
1982,1,12.0,12.0,2
1983,1,12.75,12.75,8
1983,1,18.5,18.5,3
1983,1,20.5,20.5,12
1984,1,12.0,12.0,26
1985,1,16.25,16.25,29
1986,1,11.0,11.0,31
1987,1,14.75,14.75,22
1988,1,16.0,16.0,2
1989,1,20.75,20.75,8
1989,1,20.75,20.75,5
1989,1,20.25,20.25,15
1990,1,12.0,12.0,9
1991,1,16.5,16.5,7
1991,1,12.5,12.5,10
1992,1,16.5,16.5,27
1993,1,12.5,12.5,18
1993,1,16.5,16.5,7
1993,1,20.25,20.25,28
1994,1,20.75,20.75,13
1994,1,15.25,15.25,18
1995,1,16.75,16.75,8
1995,1,16.75,16.75,17
1995,1,20.25,20.25,15
1996,1,16.75,16.75,25
1996,1,14.5,14.5,31
1996,1,16.5,16.5,21
1996,1,12.5,12.5,10
1997,1,16.25,16.25,24
1997,1,16.75,16.75,17
1997,1,20.25,20.25,4
1997,1,20.75,20.75,10
1998,1,23.65,23.65,32
1998,1,18.5,18.5,3
1998,1,17.95,17.95,22
1998,1,12.25,12.25,29
1998,1,18.5,18.5,3
1998,1,16.5,16.5,7
1998,1,12.0,12.0,15
1998,1,14.75,14.75,22
1998,1,20.25,20.25,4
1998,1,9.75,9.75,18
1999,2,17.95,35.9,22
1999,1,15.25,15.25,18
2000,2,17.95,35.9,22
2000,1,16.75,16.75,25
2001,1,20.75,20.75,19
2001,1,16.0,16.0,12
2001,1,12.5,12.5,7
2001,1,16.25,16.25,29
2002,1,14.5,14.5,31
2002,1,20.75,20.75,21
2002,1,16.0,16.0,15
2003,1,17.95,17.95,22
2003,1,25.5,25.5,9
2004,1,15.25,15.25,18
2004,1,16.5,16.5,13
2005,1,16.5,16.5,5
2005,1,12.75,12.75,16
2005,1,12.5,12.5,13
2006,1,12.0,12.0,12
2006,1,20.75,20.75,13
2007,1,12.75,12.75,19
2007,1,12.5,12.5,10
2008,1,16.0,16.0,12
2009,1,12.0,12.0,20
2010,1,12.75,12.75,8
2010,1,16.75,16.75,30
2010,1,12.0,12.0,26
2010,1,20.25,20.25,4
2011,1,12.5,12.5,5
2011,1,12.25,12.25,29
2011,1,20.25,20.25,15
2012,1,16.5,16.5,1
2012,1,10.5,10.5,1
2013,1,20.75,20.75,13
2014,1,12.0,12.0,20
2014,1,23.65,23.65,32
2015,1,12.5,12.5,18
2015,1,20.25,20.25,28
2015,1,20.75,20.75,17
2015,1,18.5,18.5,3
2015,1,12.5,12.5,18
2015,1,20.75,20.75,13
2015,1,23.65,23.65,32
2015,1,20.25,20.25,24
2015,1,16.75,16.75,19
2015,1,17.95,17.95,22
2015,1,12.0,12.0,11
2015,1,10.5,10.5,1
2015,1,15.25,15.25,18
2015,2,16.5,33.0,7
2015,1,12.5,12.5,7
2015,2,20.75,41.5,16
2015,1,12.75,12.75,16
2015,2,25.5,51.0,9
2016,1,20.25,20.25,29
2016,1,20.25,20.25,15
2017,1,16.0,16.0,2
2018,1,16.5,16.5,5
2018,1,20.5,20.5,2
2018,1,14.75,14.75,22
2019,1,20.75,20.75,8
2019,1,12.0,12.0,11
2019,1,16.5,16.5,1
2019,1,10.5,10.5,1
2019,1,20.5,20.5,12
2019,1,12.0,12.0,12
2019,2,16.5,33.0,5
2019,1,20.75,20.75,6
2019,1,12.75,12.75,6
2020,1,18.5,18.5,3
2020,1,13.25,13.25,1
2021,1,12.0,12.0,20
2021,1,23.65,23.65,32
2021,1,20.75,20.75,17
2021,1,18.5,18.5,3
2021,2,17.95,35.9,22
2021,1,16.75,16.75,25
2021,1,16.0,16.0,4
2021,1,16.0,16.0,23
2021,2,14.5,29.0,31
2021,1,12.5,12.5,27
2021,1,20.75,20.75,13
2021,1,16.0,16.0,15
2021,1,12.0,12.0,15
2022,1,20.75,20.75,8
2022,1,12.75,12.75,25
2023,1,12.5,12.5,5
2024,1,12.75,12.75,8
2024,1,12.0,12.0,28
2025,1,20.75,20.75,13
2025,1,12.5,12.5,5
2025,1,9.75,9.75,18
2026,1,12.75,12.75,17
2026,1,20.25,20.25,26
2027,1,16.0,16.0,4
2027,1,14.5,14.5,31
2027,1,11.0,11.0,31
2027,1,12.5,12.5,18
2028,1,11.0,11.0,31
2029,1,12.75,12.75,19
2030,1,17.95,17.95,22
2030,1,20.75,20.75,5
2031,1,12.75,12.75,25
2032,1,13.25,13.25,1
2032,1,12.0,12.0,23
2033,1,20.75,20.75,8
2033,1,17.95,17.95,22
2033,1,16.0,16.0,15
2034,1,12.5,12.5,10
2035,1,20.75,20.75,13
2036,1,20.75,20.75,8
2036,1,20.5,20.5,12
2036,1,16.75,16.75,16
2036,1,12.0,12.0,28
2036,1,20.75,20.75,21
2037,1,18.5,18.5,3
2037,1,20.75,20.75,21
2038,1,13.25,13.25,1
2038,1,20.25,20.25,4
2039,1,12.5,12.5,18
2039,1,16.5,16.5,10
2040,1,10.5,10.5,1
2040,1,12.75,12.75,25
2041,1,16.75,16.75,8
2041,1,16.75,16.75,17
2041,1,12.0,12.0,12
2041,1,16.75,16.75,16
2041,1,12.0,12.0,20
2041,1,12.0,12.0,26
2042,1,11.0,11.0,31
2043,1,17.95,17.95,22
2043,1,20.75,20.75,16
2043,1,25.5,25.5,9
2044,1,20.5,20.5,2
2044,1,18.5,18.5,3
2045,1,12.5,12.5,18
2045,1,14.75,14.75,22
2045,1,16.0,16.0,4
2045,1,16.25,16.25,29
2045,1,20.75,20.75,6
2046,1,16.0,16.0,2
2046,1,20.75,20.75,5
2047,1,23.65,23.65,32
2047,1,20.5,20.5,2
2047,1,16.5,16.5,5
2048,1,12.0,12.0,20
2048,1,16.75,16.75,25
2048,1,20.25,20.25,4
2049,1,20.75,20.75,8
2049,1,16.25,16.25,24
2049,1,20.75,20.75,17
2049,1,20.75,20.75,16
2050,1,18.5,18.5,3
2050,1,20.25,20.25,4
2050,1,16.75,16.75,16
2051,1,17.95,17.95,22
2051,1,16.0,16.0,2
2051,1,10.5,10.5,1
2051,1,20.75,20.75,16
2052,1,20.25,20.25,28
2052,1,12.0,12.0,9
2053,1,20.25,20.25,26
2053,1,12.5,12.5,27
2053,1,16.0,16.0,2
2053,1,20.5,20.5,23
2053,1,12.0,12.0,23
2053,1,20.75,20.75,13
2054,1,12.75,12.75,17
2054,1,18.5,18.5,3
2054,1,12.0,12.0,28
2054,1,16.5,16.5,10
2055,1,20.75,20.75,17
2055,1,9.75,9.75,18
2056,1,20.5,20.5,23
2056,1,12.5,12.5,7
2057,1,16.75,16.75,8
2057,1,16.75,16.75,30
2057,1,12.0,12.0,12
2057,1,9.75,9.75,18
2058,1,12.75,12.75,8
2059,1,16.75,16.75,30
2059,1,16.0,16.0,4
2060,1,16.0,16.0,2
2061,1,12.0,12.0,20
2061,1,10.5,10.5,1
2061,1,15.25,15.25,18
2061,1,20.75,20.75,16
2062,1,16.0,16.0,4
2063,1,16.25,16.25,29
2064,1,16.75,16.75,17
2064,1,20.75,20.75,16
2064,1,16.75,16.75,16
2065,1,20.5,20.5,23
2066,1,20.5,20.5,9
2066,1,20.75,20.75,8
2066,1,23.65,23.65,32
2066,1,16.75,16.75,16
2066,1,16.5,16.5,10
2067,1,20.5,20.5,12
2067,1,16.0,16.0,12
2067,1,20.75,20.75,13
2068,1,16.5,16.5,5
2068,1,16.0,16.0,4
2068,1,20.25,20.25,29
2068,1,12.25,12.25,29
2068,1,12.5,12.5,21
2069,1,16.5,16.5,1
2070,1,20.75,20.75,8
2070,1,16.75,16.75,8
2070,1,20.75,20.75,19
2070,2,14.75,29.5,22
2070,1,12.0,12.0,11
2070,1,16.5,16.5,1
2070,1,12.0,12.0,26
2070,1,20.5,20.5,23
2070,1,15.25,15.25,18
2070,1,20.75,20.75,27
2070,1,20.75,20.75,7
2070,1,12.25,12.25,29
2070,1,20.25,20.25,15
2071,1,12.0,12.0,2
2072,1,20.5,20.5,2
2072,1,12.25,12.25,29
2072,1,20.75,20.75,6
2073,1,14.75,14.75,22
2073,1,10.5,10.5,1
2073,1,20.75,20.75,5
2073,1,20.25,20.25,28
2074,1,16.5,16.5,13
2075,1,16.25,16.25,24
2076,1,23.65,23.65,32
2076,1,13.25,13.25,1
2076,1,12.0,12.0,23
2076,1,12.0,12.0,9
2077,1,20.25,20.25,28
2078,1,20.5,20.5,12
2078,1,9.75,9.75,18
2078,1,12.0,12.0,28
2079,1,12.0,12.0,20
2079,1,17.95,17.95,22
2079,1,12.0,12.0,11
2080,1,16.75,16.75,17
2080,1,12.0,12.0,2
2080,1,20.5,20.5,23
2081,1,16.25,16.25,24
2081,1,12.75,12.75,17
2081,1,10.5,10.5,1
2082,1,13.25,13.25,1
2082,1,20.25,20.25,15
2083,1,17.95,17.95,22
2084,1,12.5,12.5,14
2085,1,14.5,14.5,31
2085,1,18.5,18.5,3
2086,1,20.75,20.75,8
2086,1,20.75,20.75,10
2086,1,23.65,23.65,32
2086,1,12.0,12.0,12
2086,1,20.25,20.25,29
2086,1,16.5,16.5,21
2087,1,20.5,20.5,2
2087,1,16.0,16.0,2
2087,1,12.0,12.0,2
2087,1,15.25,15.25,18
2088,1,16.75,16.75,17
2088,1,12.75,12.75,16
2089,1,20.5,20.5,23
2089,1,16.0,16.0,28
2090,1,16.0,16.0,11
2090,1,16.5,16.5,5
2091,1,18.5,18.5,3
2091,1,15.25,15.25,18
2091,1,12.5,12.5,18
2091,1,20.75,20.75,10
2092,1,20.75,20.75,5
2092,1,16.5,16.5,7
2093,1,16.5,16.5,5
2094,1,16.0,16.0,12
2095,1,16.75,16.75,8
2095,1,16.5,16.5,14
2095,1,12.5,12.5,21
2096,1,16.0,16.0,12
2096,1,20.75,20.75,27
2097,1,20.75,20.75,8
2097,1,20.25,20.25,24
2098,1,16.5,16.5,5
2098,1,20.75,20.75,6
2098,1,12.75,12.75,25
2098,1,20.25,20.25,15
2099,1,16.5,16.5,5
2099,1,20.25,20.25,4
2099,1,16.5,16.5,21
2100,1,16.0,16.0,12
2100,1,20.75,20.75,16
2100,1,12.0,12.0,2
2101,1,20.75,20.75,5
2101,1,15.25,15.25,18
2101,1,18.5,18.5,3
2101,1,20.75,20.75,5
2101,1,16.5,16.5,21
2101,1,16.75,16.75,6
2102,1,12.0,12.0,20
2102,1,20.75,20.75,17
2102,1,12.0,12.0,2
2102,1,16.5,16.5,1
2103,1,15.25,15.25,18
2104,1,12.0,12.0,2
2104,1,20.75,20.75,16
2105,1,23.65,23.65,32
2105,1,20.75,20.75,10
2106,1,16.75,16.75,30
2107,1,20.75,20.75,17
2107,1,16.75,16.75,16
2108,1,16.0,16.0,15
2109,1,20.75,20.75,13
2110,1,16.5,16.5,7
2111,1,12.5,12.5,7
2111,1,12.0,12.0,15
2112,1,18.5,18.5,3
2113,1,12.5,12.5,7
2114,1,23.65,23.65,32
2114,1,17.95,17.95,22
2114,1,16.25,16.25,29
2114,1,12.25,12.25,29
2115,1,12.0,12.0,20
2116,1,18.5,18.5,3
2117,1,20.25,20.25,24
2118,1,20.25,20.25,24
2118,1,15.25,15.25,18
2119,1,10.5,10.5,1
2120,1,12.5,12.5,18
2121,1,12.0,12.0,2
2121,1,20.75,20.75,14
2122,2,12.0,24.0,20
2122,1,20.75,20.75,17
2122,1,16.0,16.0,2
2122,1,17.95,17.95,22
2122,1,10.5,10.5,1
2122,1,16.0,16.0,12
2122,1,20.75,20.75,5
2122,1,20.75,20.75,27
2122,1,12.25,12.25,29
2123,1,20.75,20.75,8
2123,1,16.75,16.75,19
2123,1,20.5,20.5,23
2123,1,12.75,12.75,16
2123,1,12.0,12.0,11
2123,1,10.5,10.5,1
2123,1,16.5,16.5,21
2124,1,12.0,12.0,20
2124,1,23.65,23.65,32
2124,1,16.0,16.0,2
2124,1,20.75,20.75,17
2124,1,20.5,20.5,2
2124,1,16.5,16.5,13
2125,1,16.75,16.75,30
2126,1,14.5,14.5,31
2126,1,16.0,16.0,12
2127,1,16.25,16.25,24
2127,1,12.0,12.0,2
2127,1,18.5,18.5,3
2127,1,13.25,13.25,1
2127,1,10.5,10.5,1
2127,1,16.75,16.75,25
2127,1,20.25,20.25,26
2127,1,17.5,17.5,31
2127,1,14.5,14.5,31
2127,1,12.5,12.5,18
2127,1,12.5,12.5,21
2127,1,20.75,20.75,13
2127,1,20.25,20.25,28
2127,1,16.25,16.25,24
2127,1,16.0,16.0,11
2127,1,16.5,16.5,1
2128,1,12.0,12.0,20
2128,1,16.0,16.0,23
2129,1,11.0,11.0,31
2129,1,12.0,12.0,28
2129,1,16.75,16.75,6
2130,1,14.75,14.75,22
2130,1,10.5,10.5,1
2130,1,16.5,16.5,27
2130,1,20.75,20.75,7
2131,1,16.75,16.75,17
2131,1,20.5,20.5,2
2132,1,16.0,16.0,2
2132,1,16.5,16.5,27
2132,1,20.75,20.75,10
2133,1,20.75,20.75,16
2134,1,10.5,10.5,1
2134,1,12.0,12.0,23
2135,1,16.75,16.75,17
2135,1,16.0,16.0,2
2135,1,16.0,16.0,11
2135,1,20.5,20.5,12
2136,1,20.25,20.25,29
2137,1,16.5,16.5,14
2138,1,20.25,20.25,26
2139,1,12.0,12.0,23
2139,1,16.0,16.0,28
2139,1,18.5,18.5,3
2139,1,20.25,20.25,26
2139,1,11.0,11.0,31
2139,1,20.25,20.25,29
2140,1,20.75,20.75,8
2140,1,16.0,16.0,4
2140,1,20.75,20.75,16
2140,1,12.0,12.0,28
2141,1,16.5,16.5,14
2142,1,20.75,20.75,8
2142,1,20.75,20.75,5
2143,1,12.0,12.0,20
2143,1,16.75,16.75,17
2143,1,11.0,11.0,31
2144,1,16.75,16.75,6
2145,1,12.0,12.0,20
2145,1,16.5,16.5,1
2146,1,20.75,20.75,16
2146,1,12.5,12.5,13
2146,1,12.0,12.0,15
2146,1,20.75,20.75,30
2147,1,12.0,12.0,11
2147,1,12.0,12.0,23
2147,1,20.75,20.75,30
2147,1,20.5,20.5,2
2147,1,16.75,16.75,16
2148,1,15.25,15.25,18
2149,1,18.5,18.5,3
2149,1,20.75,20.75,6
2150,1,12.25,12.25,29
2150,1,20.75,20.75,13
2151,1,10.5,10.5,1
2151,1,20.75,20.75,13
2152,1,16.5,16.5,5
2152,1,16.25,16.25,29
2153,1,20.75,20.75,8
2153,1,16.5,16.5,27
2153,1,12.25,12.25,29
2154,1,12.5,12.5,14
2154,1,20.25,20.25,28
2155,1,20.25,20.25,26
2155,1,16.0,16.0,15
2156,1,12.0,12.0,26
2156,1,20.75,20.75,16
2157,1,12.25,12.25,24
2157,1,16.75,16.75,16
2157,1,12.75,12.75,6
2157,1,16.0,16.0,15
2158,1,16.75,16.75,8
2158,1,20.25,20.25,24
2158,1,16.25,16.25,29
2159,1,25.5,25.5,9
2160,1,12.5,12.5,5
2161,1,12.25,12.25,29
2162,1,20.75,20.75,17
2162,1,15.25,15.25,18
2162,1,20.75,20.75,13
2163,1,16.0,16.0,15
2164,1,20.5,20.5,23
2164,1,16.5,16.5,14
2165,1,20.75,20.75,17
2165,1,13.25,13.25,1
2165,1,14.5,14.5,31
2166,1,16.0,16.0,2
2167,1,20.25,20.25,28
2168,1,16.75,16.75,8
2168,1,18.5,18.5,3
2168,1,20.75,20.75,5
2169,1,16.5,16.5,1
2170,1,12.0,12.0,20
2170,1,18.5,18.5,3
2170,1,20.75,20.75,5
2170,1,16.0,16.0,15
2171,1,16.0,16.0,23
2171,1,20.75,20.75,27
2172,1,16.75,16.75,19
2172,1,16.5,16.5,27
2172,1,12.5,12.5,14
2173,1,12.75,12.75,17
2173,1,13.25,13.25,1
2173,1,20.75,20.75,13
2174,1,20.5,20.5,9
2175,1,16.0,16.0,2
2175,1,16.75,16.75,8
2176,1,23.65,23.65,32
2176,1,12.5,12.5,14
2177,1,16.5,16.5,1
2177,1,16.0,16.0,28
2177,1,16.75,16.75,6
2178,1,12.0,12.0,20
2178,1,12.75,12.75,17
2178,1,16.0,16.0,12
2178,1,16.5,16.5,5
2178,1,16.0,16.0,4
2179,1,12.75,12.75,8
2179,1,20.75,20.75,19
2180,1,20.75,20.75,13
2181,1,16.75,16.75,17
2181,1,12.0,12.0,2
2181,1,20.75,20.75,8
2181,1,12.0,12.0,2
2181,1,17.95,17.95,22
2182,1,20.25,20.25,29
2183,1,16.75,16.75,30
2183,1,20.75,20.75,16
2184,1,16.5,16.5,14
2185,1,16.5,16.5,7
2186,1,12.75,12.75,6
2186,1,20.5,20.5,9
2187,1,12.0,12.0,20
2187,1,12.0,12.0,15
2188,1,20.75,20.75,8
2189,2,16.75,33.5,8
2189,1,23.65,23.65,32
2189,1,12.0,12.0,2
2189,1,20.75,20.75,5
2189,1,16.5,16.5,5
2189,1,16.75,16.75,25
2189,1,20.25,20.25,29
2189,1,12.75,12.75,6
2189,1,16.0,16.0,15
2190,1,12.0,12.0,20
2190,1,12.0,12.0,2
2190,1,20.75,20.75,13
2191,1,14.75,14.75,22
2191,1,15.25,15.25,18
2191,1,16.75,16.75,6
2191,1,16.0,16.0,15
2192,1,12.0,12.0,20
2192,1,20.75,20.75,5
2192,1,20.75,20.75,6
2193,1,25.5,25.5,9
2194,1,16.75,16.75,8
2194,1,23.65,23.65,32
2194,1,12.5,12.5,14
2194,1,12.0,12.0,28
2195,1,16.0,16.0,12
2196,1,16.75,16.75,17
2196,1,20.75,20.75,13
2197,1,20.5,20.5,12
2197,1,16.0,16.0,28
2198,1,16.75,16.75,8
2198,1,12.0,12.0,11
2198,1,10.5,10.5,1
2198,1,20.25,20.25,15
2199,1,12.0,12.0,28
2200,1,16.75,16.75,30
2200,1,16.0,16.0,2
2200,1,12.5,12.5,21
2201,1,16.75,16.75,16
2201,1,16.0,16.0,2
2201,1,16.0,16.0,15
2202,1,12.0,12.0,20
2202,1,20.75,20.75,5
2203,1,12.25,12.25,29
2203,1,16.75,16.75,6
2204,1,12.75,12.75,16
2205,1,20.75,20.75,19
2205,1,16.75,16.75,25
2205,1,20.75,20.75,27
2205,1,12.0,12.0,28
2206,1,12.0,12.0,20
2206,1,12.25,12.25,24
2206,1,20.5,20.5,12
2207,1,16.0,16.0,15
2208,1,16.0,16.0,2
2208,1,16.5,16.5,1
2209,1,16.75,16.75,30
2210,1,16.25,16.25,24
2210,1,17.95,17.95,22
2210,1,14.75,14.75,22
2210,1,16.5,16.5,21
2210,1,16.0,16.0,2
2210,1,13.25,13.25,1
2210,1,16.75,16.75,25
2210,1,20.75,20.75,16
2211,1,20.25,20.25,28
2211,1,16.0,16.0,15
2212,1,17.95,17.95,22
2213,1,20.75,20.75,5
2213,1,9.75,9.75,18
2213,1,12.5,12.5,7
2213,1,16.0,16.0,28
2214,1,20.25,20.25,28
2215,1,16.0,16.0,9
2216,1,16.75,16.75,30
2216,1,18.5,18.5,3
2216,1,12.0,12.0,11
2216,1,12.0,12.0,4
2217,1,16.75,16.75,17
2217,1,16.0,16.0,2
2217,1,12.0,12.0,12
2218,1,20.75,20.75,5
2219,1,20.5,20.5,12
2220,1,20.75,20.75,5
2221,1,20.75,20.75,6
2222,1,20.75,20.75,17
2222,1,16.5,16.5,7
2222,1,12.25,12.25,29
2222,1,16.0,16.0,28
2223,1,16.0,16.0,12
2224,1,20.75,20.75,17
2224,1,16.75,16.75,17
2224,1,18.5,18.5,3
2225,1,16.0,16.0,2
2225,1,9.75,9.75,18
2225,1,20.75,20.75,7
2225,1,12.75,12.75,16
2226,1,12.75,12.75,8
2226,1,20.75,20.75,13
2227,1,12.5,12.5,7
2228,1,16.5,16.5,7
2229,1,12.75,12.75,17
2229,1,16.5,16.5,5
2229,1,20.75,20.75,16
2229,1,20.75,20.75,13
2230,1,12.0,12.0,11
2231,1,20.75,20.75,19
2231,1,12.0,12.0,2
2231,1,20.75,20.75,16
2231,1,20.75,20.75,6
2232,1,16.5,16.5,7
2232,1,20.5,20.5,9
2233,1,17.95,17.95,22
2234,1,16.25,16.25,24
2234,1,16.75,16.75,17
2235,1,18.5,18.5,3
2235,1,20.5,20.5,12
2236,1,20.75,20.75,30
2236,1,20.5,20.5,9
2237,1,12.0,12.0,20
2237,1,20.25,20.25,26
2238,1,12.0,12.0,20
2239,1,15.25,15.25,18
2239,1,12.5,12.5,18
2239,1,12.5,12.5,7
2240,1,20.25,20.25,28
2241,1,20.75,20.75,5
2241,1,12.5,12.5,7
2241,1,20.75,20.75,14
2242,1,16.75,16.75,8
2242,2,16.75,33.5,17
2242,1,16.75,16.75,30
2242,1,20.75,20.75,19
2242,1,17.95,17.95,22
2242,1,20.75,20.75,5
2242,1,12.0,12.0,4
2242,1,20.75,20.75,13
2242,1,12.5,12.5,14
2243,1,15.25,15.25,18
2244,1,16.0,16.0,28
2245,1,16.5,16.5,1
2245,1,12.0,12.0,26
2245,1,16.75,16.75,16
2246,1,23.65,23.65,32
2246,1,16.5,16.5,1
2247,1,12.0,12.0,20
2247,1,12.75,12.75,16
2247,1,20.75,20.75,13
2248,1,18.5,18.5,3
2248,1,16.5,16.5,5
2248,1,9.75,9.75,18
2248,1,20.75,20.75,7
2249,1,10.5,10.5,1
2249,1,17.5,17.5,31
2249,1,20.25,20.25,15
2249,1,16.0,16.0,15
2249,1,12.0,12.0,15
2250,1,20.75,20.75,13
2251,1,20.75,20.75,27
2251,1,12.5,12.5,7
2252,1,20.5,20.5,2
2253,1,20.75,20.75,5
2254,1,12.75,12.75,30
2254,1,16.0,16.0,12
2254,1,12.5,12.5,18
2254,1,20.75,20.75,6
2255,1,16.75,16.75,8
2256,1,12.25,12.25,29
2257,1,20.75,20.75,27
2257,1,20.75,20.75,27
2258,1,18.5,18.5,3
2258,1,10.5,10.5,1
2258,1,12.0,12.0,23
2258,1,20.75,20.75,6
2259,1,20.75,20.75,17
2259,1,20.5,20.5,23
2259,1,20.25,20.25,29
2259,1,20.75,20.75,14
2260,1,12.75,12.75,17
2261,1,10.5,10.5,1
2261,1,20.75,20.75,13
2261,1,16.5,16.5,10
2262,1,12.5,12.5,18
2262,1,20.75,20.75,7
2263,1,16.75,16.75,25
2263,1,20.25,20.25,28
2264,1,12.0,12.0,20
2264,1,20.75,20.75,30
2264,1,12.0,12.0,2
2265,1,12.75,12.75,19
2265,1,20.5,20.5,12
2265,1,16.0,16.0,12
2265,1,20.75,20.75,13
2266,1,18.5,18.5,3
2266,1,20.75,20.75,13
2266,1,12.5,12.5,14
2267,1,12.0,12.0,2
2267,1,12.75,12.75,16
2267,1,12.5,12.5,13
2268,2,11.0,22.0,31
2269,1,12.0,12.0,20
2269,1,10.5,10.5,1
2269,1,20.75,20.75,5
2269,1,12.5,12.5,18
2270,1,16.75,16.75,6
2271,1,12.0,12.0,26
2271,1,12.0,12.0,9
2272,1,20.75,20.75,8
2272,1,20.75,20.75,5
2272,1,16.75,16.75,25
2273,1,16.75,16.75,6
2274,1,20.75,20.75,13
2274,1,20.75,20.75,6
2275,1,12.0,12.0,2
2275,1,16.5,16.5,1
2275,1,20.5,20.5,12
2276,1,16.25,16.25,29
2277,1,16.75,16.75,8
2277,1,20.75,20.75,17
2277,1,20.25,20.25,26
2277,1,16.5,16.5,7
2277,1,16.75,16.75,16
2278,1,12.0,12.0,11
2278,1,15.25,15.25,18
2278,1,20.75,20.75,16
2279,1,16.75,16.75,8
2279,1,23.65,23.65,32
2279,1,16.5,16.5,21
2280,1,20.75,20.75,13
2281,1,16.25,16.25,29
2282,1,13.25,13.25,1
2282,1,16.5,16.5,7
2282,1,12.5,12.5,7
2282,1,12.5,12.5,10
2282,1,17.95,17.95,22
2283,1,11.0,11.0,31
2283,1,16.75,16.75,6
