order_id,order_date,order_time
4111,2015-03-14,18:40:57
4112,2015-03-14,18:42:43
4113,2015-03-14,18:43:22
4114,2015-03-14,18:44:41
4115,2015-03-14,18:45:37
4116,2015-03-14,19:05:47
4117,2015-03-14,19:43:00
4118,2015-03-14,19:53:17
4119,2015-03-14,20:15:55
4120,2015-03-14,20:18:20
4121,2015-03-14,20:20:18
4122,2015-03-14,20:31:44
4123,2015-03-14,20:37:13
4124,2015-03-14,20:47:01
4125,2015-03-14,21:02:43
4126,2015-03-14,21:05:17
4127,2015-03-14,21:22:53
4128,2015-03-14,21:24:48
4129,2015-03-14,22:23:19
4130,2015-03-15,11:40:05
4131,2015-03-15,11:48:26
4132,2015-03-15,12:42:51
4133,2015-03-15,13:07:59
4134,2015-03-15,13:08:26
4135,2015-03-15,13:36:20
4136,2015-03-15,13:41:43
4137,2015-03-15,13:55:25
4138,2015-03-15,14:12:24
4139,2015-03-15,14:18:34
4140,2015-03-15,14:29:45
4141,2015-03-15,15:05:40
4142,2015-03-15,15:29:07
4143,2015-03-15,15:42:34
4144,2015-03-15,15:45:56
4145,2015-03-15,15:47:01
4146,2015-03-15,15:48:11
4147,2015-03-15,16:00:43
4148,2015-03-15,16:03:18
4149,2015-03-15,16:07:55
4150,2015-03-15,16:12:31
4151,2015-03-15,16:12:56
4152,2015-03-15,16:14:57
4153,2015-03-15,16:31:44
4154,2015-03-15,16:33:38
4155,2015-03-15,16:38:07
4156,2015-03-15,16:57:07
4157,2015-03-15,17:13:38
4158,2015-03-15,17:30:07
4159,2015-03-15,18:01:50
4160,2015-03-15,18:18:55
4161,2015-03-15,18:28:49
4162,2015-03-15,18:44:40
4163,2015-03-15,18:48:37
4164,2015-03-15,18:56:08
4165,2015-03-15,19:02:12
4166,2015-03-15,19:37:36
4167,2015-03-15,19:49:03
4168,2015-03-15,19:55:56
4169,2015-03-15,20:19:34
4170,2015-03-15,20:49:02
4171,2015-03-15,21:03:16
4172,2015-03-15,21:26:47
4173,2015-03-15,22:17:47
4174,2015-03-16,11:18:16
4175,2015-03-16,11:55:18
4176,2015-03-16,12:04:29
4177,2015-03-16,12:10:53
4178,2015-03-16,12:11:56
4179,2015-03-16,12:14:11
4180,2015-03-16,12:15:47
4181,2015-03-16,12:16:56
4182,2015-03-16,12:18:01
4183,2015-03-16,12:23:40
4184,2015-03-16,12:24:49
4185,2015-03-16,12:26:22
4186,2015-03-16,12:34:38
4187,2015-03-16,12:48:26
4188,2015-03-16,13:09:10
4189,2015-03-16,13:12:50
4190,2015-03-16,13:13:23
4191,2015-03-16,13:14:57
4192,2015-03-16,13:25:45
4193,2015-03-16,13:34:37
4194,2015-03-16,13:39:34
4195,2015-03-16,13:45:40
4196,2015-03-16,13:51:45
4197,2015-03-16,14:00:48
4198,2015-03-16,14:07:00
4199,2015-03-16,14:55:57
4200,2015-03-16,15:00:56
4201,2015-03-16,15:36:28
4202,2015-03-16,16:01:07
4203,2015-03-16,16:02:07
4204,2015-03-16,16:08:15
4205,2015-03-16,16:16:14
4206,2015-03-16,16:30:22
4207,2015-03-16,16:47:29
4208,2015-03-16,16:47:41
4209,2015-03-16,16:57:19
4210,2015-03-16,17:04:37
4211,2015-03-16,17:28:55
4212,2015-03-16,17:33:20
4213,2015-03-16,17:35:10
4214,2015-03-16,17:46:16
4215,2015-03-16,17:47:46
4216,2015-03-16,17:49:16
4217,2015-03-16,18:16:34
4218,2015-03-16,18:21:03
4219,2015-03-16,18:25:34
4220,2015-03-16,18:27:59
4221,2015-03-16,18:29:04
4222,2015-03-16,18:30:50
4223,2015-03-16,18:33:20
4224,2015-03-16,18:41:34
4225,2015-03-16,19:07:02
4226,2015-03-16,19:08:35
4227,2015-03-16,19:12:14
4228,2015-03-16,19:17:34
4229,2015-03-16,19:27:52
4230,2015-03-16,19:28:38
4231,2015-03-16,19:47:28
4232,2015-03-16,19:51:03
4233,2015-03-16,20:29:38
4234,2015-03-16,21:13:23
4235,2015-03-16,22:47:49
4236,2015-03-17,11:40:41
4237,2015-03-17,11:58:27
4238,2015-03-17,12:33:23
4239,2015-03-17,12:59:34
4240,2015-03-17,13:03:10
4241,2015-03-17,13:13:08
4242,2015-03-17,13:33:20
4243,2015-03-17,13:41:29
4244,2015-03-17,13:46:18
4245,2015-03-17,13:57:37
4246,2015-03-17,14:14:25
4247,2015-03-17,14:22:39
4248,2015-03-17,14:30:10
4249,2015-03-17,14:32:42
4250,2015-03-17,14:41:19
4251,2015-03-17,14:57:22
4252,2015-03-17,15:26:40
4253,2015-03-17,15:35:21
4254,2015-03-17,15:38:00
4255,2015-03-17,15:48:19
4256,2015-03-17,16:05:41
4257,2015-03-17,16:15:33
4258,2015-03-17,16:17:25
4259,2015-03-17,16:22:45
4260,2015-03-17,16:33:13
4261,2015-03-17,16:45:03
4262,2015-03-17,16:48:42
4263,2015-03-17,16:50:12
4264,2015-03-17,17:03:36
4265,2015-03-17,17:04:25
4266,2015-03-17,17:17:44
4267,2015-03-17,17:18:34
4268,2015-03-17,17:25:02
4269,2015-03-17,17:27:45
4270,2015-03-17,17:29:30
4271,2015-03-17,17:57:13
4272,2015-03-17,18:20:51
4273,2015-03-17,18:35:13
4274,2015-03-17,18:59:02
4275,2015-03-17,19:00:53
4276,2015-03-17,19:06:28
4277,2015-03-17,19:13:55
4278,2015-03-17,19:18:13
4279,2015-03-17,19:18:43
4280,2015-03-17,19:34:54
4281,2015-03-17,19:35:19
4282,2015-03-17,19:37:48
4283,2015-03-17,19:49:58
4284,2015-03-17,19:53:48
4285,2015-03-17,19:58:25
4286,2015-03-17,20:12:16
4287,2015-03-17,20:24:54
4288,2015-03-17,20:25:53
4289,2015-03-17,20:45:20
4290,2015-03-17,20:49:47
4291,2015-03-17,21:06:40
4292,2015-03-17,21:09:17
4293,2015-03-17,21:31:30
4294,2015-03-17,21:34:31
4295,2015-03-17,21:58:59
4296,2015-03-18,11:34:25
4297,2015-03-18,11:37:55
4298,2015-03-18,12:06:46
4299,2015-03-18,12:09:38
4300,2015-03-18,12:12:52
4301,2015-03-18,12:12:58
4302,2015-03-18,12:45:18
4303,2015-03-18,12:48:02
4304,2015-03-18,12:50:24
4305,2015-03-18,12:53:35
4306,2015-03-18,13:09:57
4307,2015-03-18,13:24:33
4308,2015-03-18,13:25:12
4309,2015-03-18,13:26:03
4310,2015-03-18,13:33:58
4311,2015-03-18,13:37:16
4312,2015-03-18,13:45:29
4313,2015-03-18,14:03:10
4314,2015-03-18,14:15:58
4315,2015-03-18,14:22:15
4316,2015-03-18,14:59:13
4317,2015-03-18,16:19:49
4318,2015-03-18,16:27:52
4319,2015-03-18,17:02:20
4320,2015-03-18,17:13:04
4321,2015-03-18,17:23:10
4322,2015-03-18,17:27:06
4323,2015-03-18,17:30:49
4324,2015-03-18,17:51:20
4325,2015-03-18,17:59:01
4326,2015-03-18,18:04:32
4327,2015-03-18,18:11:13
4328,2015-03-18,18:15:20
4329,2015-03-18,18:27:56
4330,2015-03-18,18:37:23
4331,2015-03-18,18:55:30
4332,2015-03-18,19:01:59
4333,2015-03-18,19:43:01
4334,2015-03-18,19:57:35
4335,2015-03-18,20:03:05
4336,2015-03-18,20:05:46
4337,2015-03-18,20:08:10
4338,2015-03-18,20:19:08
4339,2015-03-18,20:42:12
4340,2015-03-18,20:45:47
4341,2015-03-18,21:05:40
4342,2015-03-18,21:13:49
4343,2015-03-18,21:35:26
4344,2015-03-18,22:27:51
4345,2015-03-18,22:28:11
4346,2015-03-19,11:24:08
4347,2015-03-19,11:27:07
4348,2015-03-19,11:40:23
4349,2015-03-19,11:40:57
4350,2015-03-19,11:45:56
4351,2015-03-19,12:02:16
4352,2015-03-19,12:20:14
4353,2015-03-19,12:26:04
4354,2015-03-19,12:27:43
4355,2015-03-19,13:02:47
4356,2015-03-19,13:04:55
4357,2015-03-19,13:14:22
4358,2015-03-19,13:18:05
4359,2015-03-19,13:21:51
4360,2015-03-19,13:39:12
4361,2015-03-19,14:31:45
4362,2015-03-19,14:41:44
4363,2015-03-19,14:59:35
4364,2015-03-19,15:42:30
4365,2015-03-19,15:45:01
4366,2015-03-19,16:16:31
4367,2015-03-19,16:24:30
4368,2015-03-19,16:51:19
4369,2015-03-19,17:20:17
4370,2015-03-19,17:25:31
4371,2015-03-19,17:45:58
4372,2015-03-19,17:58:30
4373,2015-03-19,18:04:27
4374,2015-03-19,18:18:28
4375,2015-03-19,18:35:46
4376,2015-03-19,18:37:11
4377,2015-03-19,19:05:06
4378,2015-03-19,19:11:53
4379,2015-03-19,19:18:36
4380,2015-03-19,19:22:44
4381,2015-03-19,19:36:47
4382,2015-03-19,19:40:10
4383,2015-03-19,19:43:03
4384,2015-03-19,19:48:15
4385,2015-03-19,19:55:20
4386,2015-03-19,20:16:45
4387,2015-03-19,20:30:29
4388,2015-03-19,20:43:33
4389,2015-03-19,20:48:08
4390,2015-03-19,21:34:17
4391,2015-03-19,21:53:59
4392,2015-03-19,22:14:00
4393,2015-03-20,11:33:29
4394,2015-03-20,11:47:52
4395,2015-03-20,12:12:03
4396,2015-03-20,12:24:44
4397,2015-03-20,12:39:39
4398,2015-03-20,12:40:13
4399,2015-03-20,12:52:56
4400,2015-03-20,12:55:55
4401,2015-03-20,12:56:01
4402,2015-03-20,13:02:39
4403,2015-03-20,13:09:27
4404,2015-03-20,13:18:11
4405,2015-03-20,13:27:07
4406,2015-03-20,13:28:26
4407,2015-03-20,13:43:36
4408,2015-03-20,13:52:15
4409,2015-03-20,14:03:43
4410,2015-03-20,14:09:04
4411,2015-03-20,14:19:44
4412,2015-03-20,14:58:30
4413,2015-03-20,15:03:44
4414,2015-03-20,15:40:10
4415,2015-03-20,15:40:29
4416,2015-03-20,15:58:56
4417,2015-03-20,16:51:46
4418,2015-03-20,16:52:55
4419,2015-03-20,16:54:26
4420,2015-03-20,17:03:46
4421,2015-03-20,17:06:29
4422,2015-03-20,17:35:37
4423,2015-03-20,17:37:54
4424,2015-03-20,17:38:32
4425,2015-03-20,18:04:31
4426,2015-03-20,18:10:14
4427,2015-03-20,18:24:39
4428,2015-03-20,18:29:47
4429,2015-03-20,18:54:47
4430,2015-03-20,18:54:51
4431,2015-03-20,19:01:03
4432,2015-03-20,19:07:12
4433,2015-03-20,19:16:21
4434,2015-03-20,19:27:09
4435,2015-03-20,19:31:55
4436,2015-03-20,19:34:01
4437,2015-03-20,19:50:29
4438,2015-03-20,19:52:39
4439,2015-03-20,19:56:47
4440,2015-03-20,20:08:33
4441,2015-03-20,20:08:46
4442,2015-03-20,20:16:44
4443,2015-03-20,20:33:22
4444,2015-03-20,20:56:46
4445,2015-03-20,21:11:17
4446,2015-03-20,21:21:56
4447,2015-03-20,21:28:14
4448,2015-03-20,21:37:57
4449,2015-03-20,21:49:53
4450,2015-03-20,21:52:10
4451,2015-03-20,22:20:00
4452,2015-03-20,22:28:53
4453,2015-03-21,11:31:39
4454,2015-03-21,11:56:23
4455,2015-03-21,12:40:30
4456,2015-03-21,12:50:12
4457,2015-03-21,13:02:15
4458,2015-03-21,13:08:31
4459,2015-03-21,13:10:35
4460,2015-03-21,13:20:32
4461,2015-03-21,13:37:53
4462,2015-03-21,13:50:27
4463,2015-03-21,13:56:44
4464,2015-03-21,14:06:07
4465,2015-03-21,14:06:08
4466,2015-03-21,14:06:43
4467,2015-03-21,14:17:42
4468,2015-03-21,14:19:16
4469,2015-03-21,14:21:26
4470,2015-03-21,14:31:37
4471,2015-03-21,14:38:22
4472,2015-03-21,14:40:36
4473,2015-03-21,14:46:54
4474,2015-03-21,15:17:25
4475,2015-03-21,15:21:55
4476,2015-03-21,16:05:39
4477,2015-03-21,16:12:25
4478,2015-03-21,16:28:54
4479,2015-03-21,16:40:27
4480,2015-03-21,16:52:16
4481,2015-03-21,17:07:20
4482,2015-03-21,17:08:35
4483,2015-03-21,17:26:32
4484,2015-03-21,18:10:58
4485,2015-03-21,18:39:14
4486,2015-03-21,18:44:01
4487,2015-03-21,18:52:00
4488,2015-03-21,19:04:51
4489,2015-03-21,19:20:15
4490,2015-03-21,19:32:01
4491,2015-03-21,19:41:04
4492,2015-03-21,19:41:16
4493,2015-03-21,19:53:41
4494,2015-03-21,20:04:52
4495,2015-03-21,20:14:45
4496,2015-03-21,20:15:09
4497,2015-03-21,20:35:51
4498,2015-03-21,20:38:40
4499,2015-03-21,21:35:31
4500,2015-03-21,21:47:02
4501,2015-03-21,21:58:12
4502,2015-03-21,22:15:37
4503,2015-03-22,12:01:30
4504,2015-03-22,12:31:46
4505,2015-03-22,13:01:37
4506,2015-03-22,13:57:47
4507,2015-03-22,14:25:24
4508,2015-03-22,14:42:49
4509,2015-03-22,14:56:38
4510,2015-03-22,15:54:25
4511,2015-03-22,16:09:49
4512,2015-03-22,16:16:29
4513,2015-03-22,16:21:33
4514,2015-03-22,16:32:35
4515,2015-03-22,16:49:55
4516,2015-03-22,17:08:48
4517,2015-03-22,17:37:13
4518,2015-03-22,17:50:14
4519,2015-03-22,17:52:20
4520,2015-03-22,18:10:30
4521,2015-03-22,18:14:21
4522,2015-03-22,18:26:11
4523,2015-03-22,18:57:35
4524,2015-03-22,19:18:35
4525,2015-03-22,19:23:28
4526,2015-03-22,19:35:48
4527,2015-03-22,19:52:54
4528,2015-03-22,20:52:46
4529,2015-03-22,20:55:27
4530,2015-03-22,21:08:01
4531,2015-03-22,21:31:24
4532,2015-03-22,21:58:30
4533,2015-03-23,11:18:22
4534,2015-03-23,11:23:52
4535,2015-03-23,11:31:47
4536,2015-03-23,11:38:20
4537,2015-03-23,11:40:00
4538,2015-03-23,11:48:11
4539,2015-03-23,11:56:58
4540,2015-03-23,12:04:18
4541,2015-03-23,12:10:12
4542,2015-03-23,12:14:01
4543,2015-03-23,12:46:10
4544,2015-03-23,12:47:25
4545,2015-03-23,12:49:53
4546,2015-03-23,12:51:24
4547,2015-03-23,12:55:41
4548,2015-03-23,12:57:49
4549,2015-03-23,13:14:04
4550,2015-03-23,13:39:44
4551,2015-03-23,13:42:58
4552,2015-03-23,13:45:24
4553,2015-03-23,13:59:42
4554,2015-03-23,14:03:49
4555,2015-03-23,14:48:44
4556,2015-03-23,15:30:17
4557,2015-03-23,16:08:51
4558,2015-03-23,16:18:18
4559,2015-03-23,16:30:24
4560,2015-03-23,16:30:47
4561,2015-03-23,16:36:52
4562,2015-03-23,16:41:37
4563,2015-03-23,16:58:43
4564,2015-03-23,17:03:08
4565,2015-03-23,17:08:22
4566,2015-03-23,17:09:52
4567,2015-03-23,17:10:42
4568,2015-03-23,17:20:36
4569,2015-03-23,17:59:40
4570,2015-03-23,18:11:50
4571,2015-03-23,18:18:12
4572,2015-03-23,18:50:25
4573,2015-03-23,18:58:05
4574,2015-03-23,19:20:18
4575,2015-03-23,19:21:08
4576,2015-03-23,19:39:40
4577,2015-03-23,19:50:49
4578,2015-03-23,19:54:00
4579,2015-03-23,20:09:11
4580,2015-03-23,20:55:17
4581,2015-03-23,21:07:34
4582,2015-03-23,22:05:32
4583,2015-03-23,22:12:04
4584,2015-03-23,22:19:06
4585,2015-03-23,22:39:17
4586,2015-03-24,11:16:40
4587,2015-03-24,11:20:32
4588,2015-03-24,11:44:45
4589,2015-03-24,11:45:14
4590,2015-03-24,11:57:15
4591,2015-03-24,12:00:25
4592,2015-03-24,12:04:00
4593,2015-03-24,12:19:14
4594,2015-03-24,12:21:23
4595,2015-03-24,12:49:05
4596,2015-03-24,12:53:26
4597,2015-03-24,12:54:29
4598,2015-03-24,12:57:03
4599,2015-03-24,13:05:31
4600,2015-03-24,13:11:23
4601,2015-03-24,13:22:58
4602,2015-03-24,14:14:11
4603,2015-03-24,14:28:06
4604,2015-03-24,15:31:33
4605,2015-03-24,15:57:20
4606,2015-03-24,16:00:10
4607,2015-03-24,16:07:27
4608,2015-03-24,16:34:25
4609,2015-03-24,16:50:08
4610,2015-03-24,16:58:45
4611,2015-03-24,17:04:55
4612,2015-03-24,17:07:49
4613,2015-03-24,17:08:31
4614,2015-03-24,17:33:38
4615,2015-03-24,17:39:17
4616,2015-03-24,17:39:24
4617,2015-03-24,17:59:12
4618,2015-03-24,18:48:54
4619,2015-03-24,18:53:06
4620,2015-03-24,18:57:07
4621,2015-03-24,19:00:07
4622,2015-03-24,19:38:31
4623,2015-03-24,19:44:15
4624,2015-03-24,19:49:39
4625,2015-03-24,19:57:44
4626,2015-03-24,20:01:02
4627,2015-03-24,20:20:11
4628,2015-03-24,20:32:57
4629,2015-03-24,20:37:52
4630,2015-03-24,20:56:05
4631,2015-03-24,21:06:17
4632,2015-03-24,22:03:54
4633,2015-03-24,22:20:17
4634,2015-03-24,22:20:25
4635,2015-03-25,11:32:56
4636,2015-03-25,11:37:53
4637,2015-03-25,11:53:09
4638,2015-03-25,11:53:49
4639,2015-03-25,12:00:40
4640,2015-03-25,12:06:23
4641,2015-03-25,12:09:12
4642,2015-03-25,12:11:42
4643,2015-03-25,12:20:42
4644,2015-03-25,12:22:08
4645,2015-03-25,12:41:13
4646,2015-03-25,12:43:12
4647,2015-03-25,13:00:56
4648,2015-03-25,13:02:58
4649,2015-03-25,13:10:56
4650,2015-03-25,13:26:17
4651,2015-03-25,13:34:24
4652,2015-03-25,13:36:37
4653,2015-03-25,13:58:48
4654,2015-03-25,14:01:43
4655,2015-03-25,14:34:43
4656,2015-03-25,14:57:26
4657,2015-03-25,15:42:29
4658,2015-03-25,16:12:29
4659,2015-03-25,16:43:46
4660,2015-03-25,17:02:42
4661,2015-03-25,17:07:45
4662,2015-03-25,17:13:34
4663,2015-03-25,17:32:07
4664,2015-03-25,17:37:50
4665,2015-03-25,17:43:04
4666,2015-03-25,17:49:01
4667,2015-03-25,17:59:15
4668,2015-03-25,18:05:54
4669,2015-03-25,18:11:16
4670,2015-03-25,18:20:35
4671,2015-03-25,18:35:11
4672,2015-03-25,18:57:01
4673,2015-03-25,19:02:38
4674,2015-03-25,19:12:01
4675,2015-03-25,19:21:56
4676,2015-03-25,19:39:31
4677,2015-03-25,19:52:33
4678,2015-03-25,20:00:01
4679,2015-03-25,20:06:38
4680,2015-03-25,20:34:13
4681,2015-03-25,20:44:56
4682,2015-03-25,20:54:18
4683,2015-03-25,21:02:20
4684,2015-03-25,21:09:19
4685,2015-03-25,21:11:28
4686,2015-03-25,21:13:53
4687,2015-03-25,21:26:47
4688,2015-03-25,21:26:57
4689,2015-03-25,22:16:46
4690,2015-03-26,11:22:59
4691,2015-03-26,11:34:32
4692,2015-03-26,11:37:05
4693,2015-03-26,11:37:43
4694,2015-03-26,11:44:02
4695,2015-03-26,11:46:28
4696,2015-03-26,12:18:13
4697,2015-03-26,12:24:39
4698,2015-03-26,12:38:04
4699,2015-03-26,12:39:34
4700,2015-03-26,12:45:57
4701,2015-03-26,12:55:44
4702,2015-03-26,13:12:34
4703,2015-03-26,13:14:23
4704,2015-03-26,13:34:44
4705,2015-03-26,13:35:54
4706,2015-03-26,13:53:46
4707,2015-03-26,14:12:31
4708,2015-03-26,14:15:57
4709,2015-03-26,14:23:00
4710,2015-03-26,14:23:37
4711,2015-03-26,14:37:13
4712,2015-03-26,14:40:47
4713,2015-03-26,14:54:00
4714,2015-03-26,15:16:07
4715,2015-03-26,15:37:15
4716,2015-03-26,15:46:49
4717,2015-03-26,15:55:20
4718,2015-03-26,16:17:46
4719,2015-03-26,16:20:56
4720,2015-03-26,16:30:33
4721,2015-03-26,16:51:53
4722,2015-03-26,17:00:18
4723,2015-03-26,17:10:08
4724,2015-03-26,17:10:13
4725,2015-03-26,17:12:05
4726,2015-03-26,17:30:05
4727,2015-03-26,17:40:27
4728,2015-03-26,17:42:59
4729,2015-03-26,17:50:15
4730,2015-03-26,17:55:08
4731,2015-03-26,17:58:03
4732,2015-03-26,18:12:55
4733,2015-03-26,18:17:36
4734,2015-03-26,18:23:08
4735,2015-03-26,18:34:53
4736,2015-03-26,18:40:21
4737,2015-03-26,18:45:15
4738,2015-03-26,18:49:21
4739,2015-03-26,18:53:41
4740,2015-03-26,18:56:26
4741,2015-03-26,19:51:36
4742,2015-03-26,20:01:53
4743,2015-03-26,20:08:07
4744,2015-03-26,20:21:14
4745,2015-03-26,20:25:19
4746,2015-03-26,21:23:44
4747,2015-03-27,11:49:29
4748,2015-03-27,11:50:09
4749,2015-03-27,12:07:05
4750,2015-03-27,12:20:59
4751,2015-03-27,12:29:40
4752,2015-03-27,12:29:41
4753,2015-03-27,12:35:03
4754,2015-03-27,12:47:48
4755,2015-03-27,12:53:56
4756,2015-03-27,12:56:32
4757,2015-03-27,13:08:15
4758,2015-03-27,13:12:11
4759,2015-03-27,13:31:17
4760,2015-03-27,13:43:35
4761,2015-03-27,13:59:35
4762,2015-03-27,14:22:31
4763,2015-03-27,14:33:01
4764,2015-03-27,14:33:30
4765,2015-03-27,14:57:13
4766,2015-03-27,15:30:43
4767,2015-03-27,16:10:25
4768,2015-03-27,16:12:25
4769,2015-03-27,16:12:46
4770,2015-03-27,16:16:49
4771,2015-03-27,16:25:42
4772,2015-03-27,16:48:30
4773,2015-03-27,16:58:24
4774,2015-03-27,17:00:09
4775,2015-03-27,17:04:40
4776,2015-03-27,17:31:39
4777,2015-03-27,17:41:05
4778,2015-03-27,17:49:28
4779,2015-03-27,17:51:15
4780,2015-03-27,17:52:55
4781,2015-03-27,17:56:27
4782,2015-03-27,18:04:24
4783,2015-03-27,18:15:26
4784,2015-03-27,18:16:47
4785,2015-03-27,18:19:24
4786,2015-03-27,18:26:20
4787,2015-03-27,18:46:46
4788,2015-03-27,18:54:36
4789,2015-03-27,19:15:56
4790,2015-03-27,19:18:58
4791,2015-03-27,19:30:46
4792,2015-03-27,19:33:52
4793,2015-03-27,19:40:48
4794,2015-03-27,19:50:43
4795,2015-03-27,19:59:09
4796,2015-03-27,20:03:34
4797,2015-03-27,20:26:45
4798,2015-03-27,20:28:06
4799,2015-03-27,20:53:44
4800,2015-03-27,21:08:29
4801,2015-03-27,21:21:49
4802,2015-03-27,21:43:10
4803,2015-03-27,21:58:19
4804,2015-03-27,22:19:13
4805,2015-03-27,22:37:50
4806,2015-03-27,22:52:56
4807,2015-03-28,11:41:16
4808,2015-03-28,12:17:36
4809,2015-03-28,12:37:40
4810,2015-03-28,12:40:38
4811,2015-03-28,12:40:47
4812,2015-03-28,12:42:22
4813,2015-03-28,12:45:45
4814,2015-03-28,12:57:51
4815,2015-03-28,13:35:21
4816,2015-03-28,13:47:27
4817,2015-03-28,13:58:24
4818,2015-03-28,14:15:53
4819,2015-03-28,14:44:43
4820,2015-03-28,14:48:02
4821,2015-03-28,14:48:49
4822,2015-03-28,15:08:03
4823,2015-03-28,15:08:24
4824,2015-03-28,15:23:30
4825,2015-03-28,16:03:23
4826,2015-03-28,16:07:33
4827,2015-03-28,16:16:37
4828,2015-03-28,16:38:34
4829,2015-03-28,16:53:32
4830,2015-03-28,16:56:08
4831,2015-03-28,16:59:31
4832,2015-03-28,17:08:46
4833,2015-03-28,17:14:30
4834,2015-03-28,17:26:43
4835,2015-03-28,17:58:22
4836,2015-03-28,18:04:45
4837,2015-03-28,18:12:16
4838,2015-03-28,18:43:40
4839,2015-03-28,18:49:27
4840,2015-03-28,18:55:29
4841,2015-03-28,18:55:54
4842,2015-03-28,19:28:49
4843,2015-03-28,19:35:26
4844,2015-03-28,19:37:08
4845,2015-03-28,19:45:19
4846,2015-03-28,19:48:11
4847,2015-03-28,19:54:39
4848,2015-03-28,20:05:31
4849,2015-03-28,20:13:50
4850,2015-03-28,20:20:01
4851,2015-03-28,20:24:32
4852,2015-03-28,20:28:50
4853,2015-03-28,20:39:16
4854,2015-03-28,20:48:40
4855,2015-03-28,22:34:56
4856,2015-03-28,22:43:31
4857,2015-03-29,11:32:32
4858,2015-03-29,11:39:53
4859,2015-03-29,11:40:17
4860,2015-03-29,12:03:04
4861,2015-03-29,12:12:15
4862,2015-03-29,12:32:07
4863,2015-03-29,12:38:11
4864,2015-03-29,13:00:19
4865,2015-03-29,13:45:56
4866,2015-03-29,13:50:34
4867,2015-03-29,13:54:15
4868,2015-03-29,13:58:37
4869,2015-03-29,14:40:49
4870,2015-03-29,15:01:24
4871,2015-03-29,15:11:52
4872,2015-03-29,15:39:45
4873,2015-03-29,15:59:36
4874,2015-03-29,16:10:29
4875,2015-03-29,16:10:38
4876,2015-03-29,16:17:58
4877,2015-03-29,16:23:18
4878,2015-03-29,16:50:51
4879,2015-03-29,16:50:56
4880,2015-03-29,16:58:46
4881,2015-03-29,16:59:08
4882,2015-03-29,17:02:33
4883,2015-03-29,17:40:52
4884,2015-03-29,17:43:56
4885,2015-03-29,17:44:17
4886,2015-03-29,17:47:22
4887,2015-03-29,18:33:39
4888,2015-03-29,18:37:13
4889,2015-03-29,18:52:20
4890,2015-03-29,19:05:13
4891,2015-03-29,19:05:52
4892,2015-03-29,19:17:09
4893,2015-03-29,19:23:01
4894,2015-03-29,19:23:31
4895,2015-03-29,19:43:26
4896,2015-03-29,19:53:21
4897,2015-03-29,19:56:06
4898,2015-03-29,20:03:49
4899,2015-03-29,20:26:29
4900,2015-03-29,22:27:29
4901,2015-03-30,10:50:46
4902,2015-03-30,11:15:48
4903,2015-03-30,11:25:41
4904,2015-03-30,11:42:05
4905,2015-03-30,11:52:18
4906,2015-03-30,12:16:02
4907,2015-03-30,12:18:47
4908,2015-03-30,12:36:08
4909,2015-03-30,12:37:26
4910,2015-03-30,12:52:24
4911,2015-03-30,13:09:48
4912,2015-03-30,13:20:55
4913,2015-03-30,13:23:38
4914,2015-03-30,13:24:35
4915,2015-03-30,13:29:48
4916,2015-03-30,13:53:43
4917,2015-03-30,14:17:09
4918,2015-03-30,14:27:07
4919,2015-03-30,15:05:00
4920,2015-03-30,15:12:32
4921,2015-03-30,15:23:56
4922,2015-03-30,15:39:12
4923,2015-03-30,15:41:35
4924,2015-03-30,15:55:42
4925,2015-03-30,16:00:53
4926,2015-03-30,16:17:55
4927,2015-03-30,16:18:58
4928,2015-03-30,16:44:53
4929,2015-03-30,16:52:58
4930,2015-03-30,16:56:04
4931,2015-03-30,17:01:37
4932,2015-03-30,17:11:39
4933,2015-03-30,17:34:44
4934,2015-03-30,17:49:12
4935,2015-03-30,18:03:19
4936,2015-03-30,18:08:42
4937,2015-03-30,18:17:13
4938,2015-03-30,18:22:03
4939,2015-03-30,18:36:47
4940,2015-03-30,18:45:13
4941,2015-03-30,18:50:34
4942,2015-03-30,19:10:56
4943,2015-03-30,19:30:56
4944,2015-03-30,19:41:51
4945,2015-03-30,20:08:49
4946,2015-03-30,20:10:10
4947,2015-03-30,20:17:59
4948,2015-03-30,21:04:56
4949,2015-03-30,21:15:23
4950,2015-03-30,21:15:27
4951,2015-03-30,21:16:48
4952,2015-03-30,21:34:09
4953,2015-03-30,21:35:15
4954,2015-03-30,21:44:36
4955,2015-03-30,21:53:36
4956,2015-03-31,12:00:51
4957,2015-03-31,12:02:44
4958,2015-03-31,12:06:28
4959,2015-03-31,12:24:23
4960,2015-03-31,12:33:13
4961,2015-03-31,12:48:46
4962,2015-03-31,12:59:45
4963,2015-03-31,13:04:13
4964,2015-03-31,13:11:16
4965,2015-03-31,13:19:18
4966,2015-03-31,13:35:58
4967,2015-03-31,13:41:03
4968,2015-03-31,13:41:15
4969,2015-03-31,13:44:52
4970,2015-03-31,13:50:17
4971,2015-03-31,13:51:47
4972,2015-03-31,14:48:27
4973,2015-03-31,14:48:47
4974,2015-03-31,14:50:38
4975,2015-03-31,14:51:37
4976,2015-03-31,15:16:43
4977,2015-03-31,15:29:36
4978,2015-03-31,15:31:09
4979,2015-03-31,15:32:39
4980,2015-03-31,15:34:31
4981,2015-03-31,16:06:36
4982,2015-03-31,16:12:55
4983,2015-03-31,16:21:00
4984,2015-03-31,16:24:16
